Wall time,Step,Value
1693569151.4156663,100,4.959000110626221
1693569211.6795905,200,5.9720001220703125
1693569272.2155643,300,7.781000137329102
1693569332.288153,400,6.474999904632568
1693569392.2901194,500,5.5980000495910645
1693569451.8329237,600,4.718999862670898
1693569511.2545192,700,3.687000036239624
1693569571.0367084,800,2.434000015258789
1693569650.8174322,900,1.9040000438690186
1693569734.07941,1000,0.8270000219345093
1693569814.6682987,1100,4.892000198364258
1693569893.9184983,1200,5.53000020980835
1693569972.7854602,1300,4.754000186920166
1693570051.559786,1400,3.5810000896453857
1693570186.029118,1500,2.888000011444092
1693570245.1334,1600,2.859999895095825
1693570303.9434536,1700,1.7940000295639038
1693570363.552697,1800,2.078000068664551
1693570422.5721595,1900,2.507999897003174
1693570482.7926702,2000,2.0929999351501465
1693570600.0119154,2100,1.6230000257492065
1693570658.7906384,2200,1.062999963760376
1693570717.8785787,2300,1.2359999418258667
1693570777.025871,2400,1.0420000553131104
1693570837.1579778,2500,0.7360000014305115
1693570896.6354446,2600,0.4449999928474426
1693570956.2305052,2700,0.4009999930858612
1693571015.0255096,2800,0.3240000009536743
1693571074.2474873,2900,0.21400000154972076
1693571200.6384037,3000,0.13099999725818634
1693571295.812792,3100,0.020999999716877937
1693571393.300945,3200,0.004999999888241291
1693571488.1813586,3300,0.0010000000474974513
1693571585.5439117,3400,0.003000000026077032
1693571681.38654,3500,0.027000000700354576
1693571778.418371,3600,0.10999999940395355
1693571873.7335026,3700,0.14399999380111694
1693571971.4188013,3800,0.1420000046491623
1693572068.748265,3900,0.23600000143051147
1693572164.4103298,4000,0.5590000152587891
1693572313.627692,4100,0.6269999742507935
1693572408.6018221,4200,0.7250000238418579
1693572506.7577894,4300,2.631999969482422
1693572602.7956018,4400,4.480000019073486
1693572752.9469447,4500,47.257999420166016
1693572848.3992546,4600,35.10599899291992
1693572943.9311285,4700,31.760000228881836
1693573038.8860846,4800,18.59000015258789
1693573134.6373277,4900,11.38599967956543
1693573230.187624,5000,12.105999946594238
1693573327.9253953,5100,11.241000175476074
1693573423.5408099,5200,7.913000106811523
1693573519.3281393,5300,6.76800012588501
1693573615.5031116,5400,6.492000102996826
1693573711.38591,5500,6.501999855041504
1693573806.698594,5600,4.8520002365112305
1693573902.5128272,5700,5.164999961853027
1693573996.5895221,5800,5.544000148773193
1693574135.5880349,5900,4.821000099182129
1693574231.0065813,6000,4.355999946594238
1693574366.6413383,6100,3.822000026702881
1693574461.1962047,6200,4.1479997634887695
1693574556.684512,6300,4.130000114440918
1693574651.7780957,6400,4.438000202178955
1693574746.8999085,6500,4.151000022888184
1693574842.4219067,6600,3.625
1693574939.6001153,6700,3.5239999294281006
1693575035.1123269,6800,4.263999938964844
1693575130.0153062,6900,3.6989998817443848
1693575226.4150352,7000,3.677000045776367
1693575322.9263916,7100,3.7760000228881836
1693575419.1104317,7200,3.624000072479248
1693575514.0863385,7300,3.61899995803833
1693575661.5488212,7400,3.569000005722046
1693575757.0911727,7500,3.444000005722046
1693575852.0823853,7600,3.7290000915527344
1693575949.2165077,7700,3.3529999256134033
1693576043.0908327,7800,3.3589999675750732
1693576138.097504,7900,3.569999933242798
1693576232.5130405,8000,3.2980000972747803
1693576376.8317819,8100,3.4730000495910645
1693576472.912689,8200,3.6649999618530273
1693576568.620432,8300,3.7960000038146973
1693576663.191808,8400,3.247999906539917
1693576758.2083151,8500,3.7860000133514404
1693576854.0828965,8600,3.4769999980926514
1693576948.3659487,8700,3.382999897003174
1693577044.1119914,8800,3.430000066757202
1693577188.1577404,8900,3.4049999713897705
1693577282.5715148,9000,3.375
1693577377.6431162,9100,3.5339999198913574
1693577473.170527,9200,3.3550000190734863
1693577568.2268305,9300,3.384999990463257
1693577663.1050265,9400,3.3380000591278076
1693577759.0649083,9500,3.3570001125335693
1693577854.7384036,9600,3.61899995803833
1693577951.2349997,9700,3.447000026702881
1693578047.4600601,9800,3.26200008392334
1693578142.3905725,9900,3.5209999084472656
1693578237.1082504,10000,3.36899995803833
1693578381.3405483,10100,3.4690001010894775
1693578476.5612087,10200,3.253000020980835
1693578573.286792,10300,3.5799999237060547
1693578720.448936,10400,3.615000009536743
1693578815.1346192,10500,3.740000009536743
1693578910.0724497,10600,3.1519999504089355
1693579006.862206,10700,3.5250000953674316
1693579103.1038291,10800,3.0840001106262207
1693579198.6376348,10900,3.7109999656677246
1693579293.776827,11000,3.559000015258789
1693579388.203907,11100,3.4660000801086426
1693579483.4754605,11200,3.26200008392334
1693579578.4241037,11300,3.2330000400543213
1693579675.1193573,11400,3.4609999656677246
1693579769.532374,11500,3.2060000896453857
1693579864.4296186,11600,3.49399995803833
1693579958.1496387,11700,3.2829999923706055
1693580112.7654767,11800,3.322000026702881
1693580207.614134,11900,3.193000078201294
1693580303.2876506,12000,3.703000068664551
1693580440.9610147,12100,3.114000082015991
1693580536.7903993,12200,3.380000114440918
1693580631.8089416,12300,3.556999921798706
1693580727.2703152,12400,3.372999906539917
1693580821.7372894,12500,3.503000020980835
1693580917.063943,12600,3.0869998931884766
1693581013.7411728,12700,3.4019999504089355
1693581109.1726081,12800,3.746000051498413
1693581204.2392411,12900,3.181999921798706
1693581300.3753574,13000,3.49399995803833
1693581394.8561444,13100,3.0339999198913574
1693581489.6467633,13200,3.5420000553131104
1693581641.5708232,13300,3.052000045776367
1693581737.08263,13400,3.119999885559082
1693581831.9815679,13500,3.240999937057495
1693581927.6212614,13600,3.3010001182556152
1693582023.7254095,13700,3.121999979019165
1693582119.5388823,13800,3.5869998931884766
1693582214.5552661,13900,2.9489998817443848
1693582309.7740812,14000,3.263000011444092
1693582453.8683138,14100,3.125999927520752
1693582547.6015272,14200,3.0239999294281006
1693582643.156089,14300,3.434999942779541
1693582737.93414,14400,3.630000114440918
1693582833.2318642,14500,3.438999891281128
1693582928.8801587,14600,3.378999948501587
1693583024.6138396,14700,3.1740000247955322
1693583176.8751655,14800,3.1589999198913574
1693583272.6402469,14900,3.450000047683716
1693583367.916582,15000,3.5290000438690186
1693583439.342612,15100,5.201000213623047
1693583512.0681813,15200,5.263000011444092
1693583584.481606,15300,5.320000171661377
1693583656.719608,15400,4.863999843597412
1693583729.1957667,15500,5.172999858856201
1693583801.8300493,15600,5.270999908447266
1693583873.7373304,15700,5.053999900817871
1693583945.7239954,15800,4.914000034332275
1693584017.8705227,15900,5.063000202178955
1693584090.598148,16000,5.015999794006348
1693584210.4490998,16100,4.783999919891357
1693584282.5128942,16200,4.880000114440918
1693584409.7509618,16300,4.901000022888184
1693584481.6737387,16400,4.997000217437744
1693584553.9087398,16500,4.776000022888184
1693584626.2300243,16600,5.1539998054504395
1693584697.8281355,16700,5.23199987411499
1693584770.7547202,16800,4.866000175476074
1693584842.4616017,16900,4.584000110626221
1693584914.8166952,17000,5.158999919891357
1693584987.501539,17100,5.178999900817871
1693585059.6495862,17200,5.177000045776367
1693585131.3793488,17300,5.26800012588501
1693585203.86191,17400,4.7820000648498535
1693585276.1953175,17500,5.5269999504089355
1693585348.9247077,17600,5.045000076293945
1693585477.0898197,17700,5.046999931335449
1693585549.035032,17800,5.151000022888184
1693585621.757511,17900,4.925000190734863
1693585693.9101226,18000,5.302000045776367
1693585813.8808875,18100,4.638999938964844
1693585886.4125097,18200,4.894999980926514
1693585958.993038,18300,4.99399995803833
1693586031.1199303,18400,5.632999897003174
1693586104.2936711,18500,5.519999980926514
1693586175.7778828,18600,5.099999904632568
1693586247.8282135,18700,5.334000110626221
1693586319.3816922,18800,5.047999858856201
1693586391.4456985,18900,5.309999942779541
1693586463.7065184,19000,4.988999843597412
1693586536.368175,19100,4.934999942779541
1693586660.522415,19200,4.543000221252441
1693586732.145713,19300,5.054999828338623
1693586804.1800816,19400,4.955999851226807
1693586876.4111211,19500,4.630000114440918
1693586948.2689636,19600,4.840000152587891
1693587021.3125038,19700,5.310999870300293
1693587093.5875614,19800,4.802000045776367
1693587165.7230325,19900,5.013999938964844
1693587237.652044,20000,4.7870001792907715
1693587357.6662648,20100,5.139999866485596
1693587431.267248,20200,5.164000034332275
1693587503.9836164,20300,4.591000080108643
1693587576.0103278,20400,5.784999847412109
1693587648.16188,20500,4.877999782562256
1693587719.9364257,20600,4.769000053405762
1693587841.6976855,20700,5.033999919891357
1693587914.0580006,20800,5.171999931335449
1693587986.060398,20900,4.875999927520752
1693588058.01384,21000,4.864999771118164
1693588130.4274452,21100,5.228000164031982
1693588202.8076758,21200,5.715000152587891
1693588274.9596062,21300,5.181000232696533
1693588347.5637245,21400,4.882999897003174
1693588418.9994287,21500,4.796999931335449
1693588490.8099334,21600,4.620999813079834
1693588563.9816287,21700,4.39900016784668
1693588635.6566231,21800,4.025000095367432
1693588707.9110625,21900,4.610000133514404
1693588780.2585413,22000,4.9670000076293945
1693588953.6339202,22100,4.855999946594238
1693589025.0398972,22200,5.072000026702881
1693589097.6272504,22300,5.013000011444092
1693589170.1021953,22400,4.9730000495910645
1693589241.7854538,22500,5.390999794006348
1693589314.498225,22600,4.672999858856201
1693589385.8685708,22700,4.578000068664551
1693589457.1684227,22800,5.041999816894531
1693589529.3704116,22900,4.86299991607666
1693589601.2582717,23000,5.103000164031982
1693589673.8130653,23100,4.921999931335449
1693589746.6586196,23200,5.177000045776367
1693589819.4004824,23300,5.205999851226807
1693589892.2585416,23400,4.843999862670898
1693589965.1200128,23500,3.6579999923706055
1693590092.1809456,23600,4.202000141143799
1693590164.6181037,23700,4.177999973297119
1693590236.2275996,23800,3.7100000381469727
1693590308.2660627,23900,4.570000171661377
1693590381.0467932,24000,4.232999801635742
1693590497.0969741,24100,4.203999996185303
1693590569.468313,24200,3.7109999656677246
1693590641.4928937,24300,3.7730000019073486
1693590713.428985,24400,4.247000217437744
1693590784.0357957,24500,4.940000057220459
1693590855.9874616,24600,4.738999843597412
1693590927.5636804,24700,6.4670000076293945
1693591000.928469,24800,5.263000011444092
1693591073.6829627,24900,4.9029998779296875
1693591146.3141496,25000,4.318999767303467
1693591268.3504677,25100,5.297999858856201
1693591340.624001,25200,4.324999809265137
1693591413.2688167,25300,3.9690001010894775
1693591485.9787714,25400,4.796000003814697
1693591559.2652535,25500,4.664000034332275
1693591631.4491816,25600,3.0420000553131104
1693591703.197167,25700,2.9739999771118164
1693591775.5801814,25800,3.299999952316284
1693591847.9019253,25900,3.619999885559082
1693591919.3669174,26000,2.805999994277954
1693592039.4033155,26100,3.747999906539917
1693592111.586098,26200,3.5480000972747803
1693592183.6258903,26300,3.805999994277954
1693592255.2197607,26400,3.565999984741211
1693592328.189503,26500,3.934000015258789
1693592454.3186302,26600,2.996000051498413
1693592527.0696106,26700,3.8269999027252197
1693592599.2595203,26800,5.372000217437744
1693592671.2937438,26900,4.567999839782715
1693592743.1730742,27000,3.5889999866485596
1693592814.8342502,27100,4.576000213623047
1693592886.9148412,27200,2.984999895095825
1693592959.4326797,27300,3.325000047683716
1693593031.6579454,27400,3.244999885559082
1693593104.7973878,27500,4.025000095367432
1693593176.4908562,27600,3.196000099182129
1693593249.358378,27700,2.24399995803833
1693593321.130515,27800,2.2760000228881836
1693593393.6573799,27900,1.812999963760376
1693593515.5908923,28000,2.01200008392334
1693593629.5480554,28100,1.8639999628067017
1693593702.199088,28200,2.0510001182556152
1693593774.1287897,28300,2.50600004196167
1693593846.4871106,28400,2.1070001125335693
1693593919.0373156,28500,2.3910000324249268
1693593990.5959249,28600,2.496999979019165
1693594062.5005586,28700,3.066999912261963
1693594134.4987228,28800,2.86899995803833
1693594207.683525,28900,2.1700000762939453
1693594281.0058708,29000,2.1610000133514404
1693594353.0406828,29100,2.299999952316284
1693594425.3139715,29200,2.4030001163482666
1693594498.052442,29300,2.48799991607666
1693594570.3778353,29400,1.875
1693594691.867014,29500,1.2910000085830688
1693594764.6194546,29600,1.4630000591278076
1693594836.2560587,29700,2.0139999389648438
1693594909.4015524,29800,3.7049999237060547
1693594981.6886857,29900,2.861999988555908
1693595053.9719179,30000,5.318999767303467
1693595169.2879221,30100,6.370999813079834
1693595241.273804,30200,7.440000057220459
1693595313.9150224,30300,8.498000144958496
1693595385.518517,30400,7.991000175476074
1693595457.5597067,30500,5.8460001945495605
1693595529.76065,30600,6.451000213623047
1693595601.1833246,30700,5.364999771118164
1693595673.7814155,30800,5.0970001220703125
1693595746.8321352,30900,5.310999870300293
1693595868.2491608,31000,5.302999973297119
1693595941.0480514,31100,4.539000034332275
1693596012.9543667,31200,3.2730000019073486
1693596086.5471466,31300,4.51800012588501
1693596158.9210048,31400,4.0980000495910645
1693596232.4487832,31500,4.28000020980835
1693596303.813118,31600,3.4679999351501465
1693596376.036348,31700,3.555000066757202
1693596449.1267498,31800,4.6620001792907715
1693596521.4462032,31900,4.5960001945495605
1693596593.2873452,32000,3.125999927520752
1693596707.360494,32100,2.3329999446868896
1693596779.397827,32200,1.8300000429153442
1693596850.612222,32300,2.059000015258789
1693596922.9301484,32400,2.194000005722046
1693597045.4152422,32500,2.378000020980835
1693597117.6615927,32600,6.461999893188477
1693597190.3442738,32700,5.232999801635742
1693597262.3581963,32800,8.49899959564209
1693597334.4006805,32900,5.925000190734863
1693597406.2660935,33000,5.460000038146973
1693597478.0793297,33100,6.955999851226807
1693597550.3461955,33200,7.294000148773193
1693597622.1595159,33300,6.689000129699707
1693597694.6552806,33400,5.808000087738037
1693597767.6162732,33500,5.544000148773193
1693597840.1912827,33600,4.811999797821045
1693597912.1209605,33700,3.506999969482422
1693597984.3163116,33800,4.576000213623047
1693598106.298362,33900,4.388000011444092
1693598178.589052,34000,3.114000082015991
1693598297.9971666,34100,2.881999969482422
1693598369.9674058,34200,3.244999885559082
1693598442.2289836,34300,4.289999961853027
1693598515.097755,34400,4.394000053405762
1693598587.1320724,34500,5.377999782562256
1693598659.4157603,34600,4.830999851226807
1693598731.7861822,34700,2.865999937057495
1693598803.723183,34800,2.5139999389648438
1693598876.0573387,34900,2.234999895095825
1693598948.37094,35000,2.056999921798706
1693599020.6209576,35100,2.174999952316284
1693599093.1053095,35200,2.5299999713897705
1693599165.1772425,35300,2.130000114440918
1693599291.393299,35400,1.4550000429153442
1693599363.199556,35500,2.375999927520752
1693599436.0418148,35600,2.438999891281128
1693599508.620345,35700,2.7950000762939453
1693599581.6923606,35800,2.4119999408721924
1693599653.5187306,35900,2.430000066757202
1693599725.7198267,36000,2.88700008392334
1693599840.199161,36100,2.490999937057495
1693599911.9123633,36200,1.9789999723434448
1693599984.286023,36300,1.8730000257492065
1693600057.035794,36400,2.436000108718872
1693600129.494794,36500,3.2960000038146973
1693600200.4085195,36600,4.38700008392334
1693600272.3719308,36700,2.0290000438690186
1693600345.2895148,36800,1.7730000019073486
1693600471.9649408,36900,1.190000057220459
1693600544.605882,37000,0.8009999990463257
1693600616.9793768,37100,1.5429999828338623
1693600688.8173547,37200,1.2009999752044678
1693600761.2923784,37300,1.222000002861023
1693600833.9483018,37400,2.367000102996826
1693600906.7464168,37500,2.8480000495910645
1693600978.5705051,37600,5.264999866485596
1693601050.4887037,37700,9.517999649047852
1693601122.770702,37800,9.590999603271484
1693601195.587488,37900,6.579999923706055
1693601268.6109135,38000,5.014999866485596
1693601382.750619,38100,4.540999889373779
1693601456.1523862,38200,3.302999973297119
1693601528.1864386,38300,3.6040000915527344
1693601647.9943383,38400,3.322999954223633
1693601720.204199,38500,2.9670000076293945
1693601792.6420631,38600,3.2139999866485596
1693601865.7876956,38700,2.941999912261963
1693601938.3018086,38800,2.2149999141693115
1693602010.2972784,38900,1.9780000448226929
1693602082.6395264,39000,2.239000082015991
1693602154.31342,39100,2.6010000705718994
1693602226.239834,39200,2.5360000133514404
1693602298.9736078,39300,2.6570000648498535
1693602371.0603096,39400,2.931999921798706
1693602443.3460026,39500,2.0510001182556152
1693602516.3099778,39600,2.1410000324249268
1693602587.6809359,39700,4.383999824523926
1693602714.8284514,39800,5.997000217437744
1693602787.0010684,39900,5.51800012588501
1693602859.0165274,40000,3.4519999027252197
1693602975.0448387,40100,3.1489999294281006
1693603046.9261966,40200,3.2760000228881836
1693603118.7816942,40300,5.834000110626221
1693603190.9699857,40400,5.96999979019165
1693603263.065822,40500,3.315999984741211
1693603334.8400195,40600,2.7820000648498535
1693603407.7628908,40700,2.0329999923706055
1693603479.7062426,40800,2.246999979019165
1693603551.9820518,40900,2.819000005722046
1693603623.8892171,41000,2.9570000171661377
1693603696.978023,41100,2.882999897003174
1693603769.7780979,41200,3.796999931335449
1693603892.9907732,41300,5.144999980926514
1693603964.934261,41400,9.404000282287598
1693604037.8774803,41500,7.813000202178955
1693604110.6199846,41600,8.14799976348877
1693604182.289391,41700,5.1579999923706055
1693604254.887773,41800,6.564000129699707
1693604326.7979448,41900,7.90500020980835
1693604399.7463126,42000,5.34499979019165
1693604519.9016,42100,5.125
1693604591.587793,42200,4.455999851226807
1693604663.892125,42300,3.5299999713897705
1693604735.8628454,42400,4.133999824523926
1693604808.5291135,42500,4.160999774932861
1693604881.1305454,42600,4.313000202178955
1693604953.158926,42700,3.5969998836517334
1693605074.62151,42800,3.441999912261963
1693605146.4909196,42900,4.26800012588501
1693605218.7892685,43000,3.763000011444092
1693605291.7580361,43100,2.821000099182129
1693605363.2295148,43200,2.25
1693605435.1572027,43300,2.5840001106262207
1693605507.6770825,43400,3.678999900817871
1693605579.613702,43500,3.0280001163482666
1693605652.2827008,43600,3.4140000343322754
1693605724.607327,43700,2.821000099182129
1693605797.4935684,43800,2.7679998874664307
1693605870.0476925,43900,2.489000082015991
1693605943.046838,44000,3.5940001010894775
1693606062.626142,44100,3.4049999713897705
1693606134.407766,44200,3.6050000190734863
1693606255.7960687,44300,4.553999900817871
1693606327.9787612,44400,3.2219998836517334
1693606401.2913303,44500,3.015000104904175
1693606474.4156876,44600,4.245999813079834
1693606547.1397882,44700,18.549999237060547
1693606619.3904037,44800,9.767000198364258
1693606691.3721476,44900,5.439000129699707
1693606763.8795934,45000,4.876999855041504
1693606835.9615004,45100,4.702000141143799
1693606908.0340502,45200,4.071000099182129
1693606980.012112,45300,4.339000225067139
1693607051.3656356,45400,2.747999906539917
1693607123.371507,45500,2.312999963760376
1693607195.6371975,45600,2.2939999103546143
1693607316.2527542,45700,3.578000068664551
1693607388.627913,45800,5.172999858856201
1693607461.0204728,45900,4.381999969482422
1693607532.6279142,46000,3.622999906539917
1693607654.973389,46100,6.2129998207092285
1693607728.2672653,46200,4.90500020980835
1693607801.0393744,46300,4.645999908447266
1693607874.0493524,46400,4.125
1693607946.0159316,46500,3.8350000381469727
1693608018.1711164,46600,3.8519999980926514
1693608090.4197917,46700,3.322999954223633
1693608163.1584668,46800,3.240000009536743
1693608235.6142278,46900,2.7709999084472656
1693608307.172717,47000,2.390000104904175
1693608379.027573,47100,1.8739999532699585
1693608501.528696,47200,1.437999963760376
1693608573.7229753,47300,1.5329999923706055
1693608645.9298365,47400,1.0269999504089355
1693608718.1673145,47500,2.053999900817871
1693608789.2838557,47600,1.9149999618530273
1693608861.7074015,47700,2.36299991607666
1693608934.221645,47800,2.690999984741211
1693609006.2553086,47900,2.259000062942505
1693609078.2807071,48000,1.7280000448226929
1693609191.4709132,48100,2.1679999828338623
1693609264.3179228,48200,6.017000198364258
1693609337.2379937,48300,5.682000160217285
1693609409.4402463,48400,5.843999862670898
1693609482.340517,48500,4.730999946594238
1693609554.5132842,48600,3.0139999389648438
1693609683.330694,48700,2.752000093460083
1693609755.848874,48800,3.2869999408721924
1693609828.2294254,48900,3.88700008392334
1693609900.527489,49000,2.7639999389648438
1693609972.7183888,49100,1.8739999532699585
1693610044.2071428,49200,1.406000018119812
1693610115.8564079,49300,1.503999948501587
1693610188.0404367,49400,1.440000057220459
1693610260.7771087,49500,1.621000051498413
1693610333.771826,49600,2.367000102996826
1693610405.0914695,49700,5.859000205993652
1693610477.636713,49800,7.743000030517578
1693610549.6173208,49900,11.64900016784668
1693610622.6841195,50000,12.14799976348877
